start,end,duration_hours
2018-06-21 18:45:00,2018-06-21 19:15:00,0.5
2018-07-10 17:10:00,2018-07-10 17:40:00,0.5
2018-08-06 21:30:00,2018-08-06 22:15:00,0.75
2018-08-06 22:45:00,2018-08-06 23:25:00,0.6666666666666666
2018-08-07 02:05:00,2018-08-07 03:30:00,1.4166666666666667
2018-08-07 03:40:00,2018-08-07 04:15:00,0.5833333333333334
2018-08-07 07:00:00,2018-08-07 08:30:00,1.5
2018-08-07 08:40:00,2018-08-07 09:20:00,0.6666666666666666
2018-08-11 11:20:00,2018-08-11 12:25:00,1.0833333333333333
2018-08-11 12:35:00,2018-08-11 14:50:00,2.25
2018-08-13 02:00:00,2018-08-13 03:00:00,1.0
2018-08-13 04:45:00,2018-08-13 05:25:00,0.6666666666666666
2018-08-13 05:35:00,2018-08-13 06:20:00,0.75
2018-08-13 09:15:00,2018-08-13 10:05:00,0.8333333333333334
2018-08-13 10:20:00,2018-08-13 13:05:00,2.75
2018-09-03 05:40:00,2018-09-03 06:35:00,0.9166666666666666
2018-09-19 11:25:00,2018-09-19 12:00:00,0.5833333333333334
2018-09-19 12:20:00,2018-09-19 12:50:00,0.5
2018-09-19 16:20:00,2018-09-19 16:50:00,0.5
2018-09-19 19:55:00,2018-09-19 20:40:00,0.75
2018-09-19 22:25:00,2018-09-19 23:10:00,0.75
2018-09-21 00:30:00,2018-09-21 06:15:00,5.75
2018-09-24 22:40:00,2018-09-24 23:20:00,0.6666666666666666
2018-09-24 23:30:00,2018-09-25 01:55:00,2.4166666666666665
2018-09-25 11:00:00,2018-09-25 12:25:00,1.4166666666666667
2018-09-25 13:10:00,2018-09-25 14:10:00,1.0
2018-10-19 18:10:00,2018-10-19 18:40:00,0.5
2018-10-19 22:05:00,2018-10-19 22:40:00,0.5833333333333334
2018-10-23 23:50:00,2018-10-24 00:40:00,0.8333333333333334
2018-12-01 06:30:00,2018-12-01 07:10:00,0.6666666666666666
2018-12-13 21:05:00,2018-12-13 21:50:00,0.75
2019-01-01 07:15:00,2019-01-01 08:30:00,1.25
2019-01-01 08:40:00,2019-01-01 09:50:00,1.1666666666666667
2019-01-03 12:20:00,2019-01-03 12:50:00,0.5
2019-01-03 13:00:00,2019-01-03 13:40:00,0.6666666666666666
2019-02-01 06:00:00,2019-02-01 06:55:00,0.9166666666666666
2019-02-08 13:40:00,2019-02-08 14:35:00,0.9166666666666666
2019-02-08 15:20:00,2019-02-08 17:05:00,1.75
2019-02-13 08:20:00,2019-02-13 09:20:00,1.0
2019-02-14 19:15:00,2019-02-14 20:00:00,0.75
2019-02-15 23:30:00,2019-02-16 00:20:00,0.8333333333333334
2019-02-17 03:10:00,2019-02-17 04:25:00,1.25
2019-02-17 05:05:00,2019-02-17 05:55:00,0.8333333333333334
2019-02-28 08:45:00,2019-02-28 09:45:00,1.0
2019-02-28 10:30:00,2019-02-28 11:05:00,0.5833333333333334
2019-03-07 00:40:00,2019-03-07 01:15:00,0.5833333333333334
2019-03-07 06:25:00,2019-03-07 07:00:00,0.5833333333333334
2019-03-07 07:10:00,2019-03-07 07:55:00,0.75
2019-03-07 08:05:00,2019-03-07 08:50:00,0.75
2019-03-07 09:45:00,2019-03-07 10:30:00,0.75
2019-03-23 08:45:00,2019-03-23 09:25:00,0.6666666666666666
2019-04-23 11:30:00,2019-04-23 12:10:00,0.6666666666666666
2019-05-31 21:10:00,2019-05-31 22:10:00,1.0
2019-06-23 04:40:00,2019-06-23 05:25:00,0.75
2019-06-23 12:25:00,2019-06-23 13:00:00,0.5833333333333334
2019-06-23 13:40:00,2019-06-23 14:10:00,0.5
2019-06-23 19:05:00,2019-06-23 19:50:00,0.75
2019-06-23 20:00:00,2019-06-23 20:35:00,0.5833333333333334
2019-06-23 20:50:00,2019-06-23 21:20:00,0.5
2019-07-04 10:00:00,2019-07-04 10:30:00,0.5
2019-07-06 09:55:00,2019-07-06 10:25:00,0.5
2019-07-07 10:40:00,2019-07-07 11:20:00,0.6666666666666666
2019-08-15 02:40:00,2019-08-15 04:25:00,1.75
2019-10-27 20:30:00,2019-10-27 21:00:00,0.5
2019-10-28 07:00:00,2019-10-28 08:55:00,1.9166666666666667
2019-10-28 09:30:00,2019-10-28 10:10:00,0.6666666666666666
2019-11-23 18:35:00,2019-11-23 19:15:00,0.6666666666666666
2019-11-26 22:55:00,2019-11-26 23:35:00,0.6666666666666666
2019-11-26 23:45:00,2019-11-27 00:15:00,0.5
2019-11-27 00:25:00,2019-11-27 01:15:00,0.8333333333333334
2019-11-27 01:25:00,2019-11-27 02:05:00,0.6666666666666666
2019-11-27 02:15:00,2019-11-27 02:55:00,0.6666666666666666
2019-11-27 09:35:00,2019-11-27 10:30:00,0.9166666666666666
2019-11-28 20:45:00,2019-11-28 22:55:00,2.1666666666666665
2019-11-28 23:20:00,2019-11-28 23:50:00,0.5
2019-11-29 00:20:00,2019-11-29 01:10:00,0.8333333333333334
2019-11-29 01:25:00,2019-11-29 03:20:00,1.9166666666666667
2019-11-29 03:55:00,2019-11-29 04:30:00,0.5833333333333334
2020-05-02 02:20:00,2020-05-02 03:25:00,1.0833333333333333
2020-07-30 16:05:00,2020-07-30 16:45:00,0.6666666666666666
